,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,Days_As_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_AcceptedCmp,AcceptedAnyCmp,Complain
744,60.0,Graduation,Married,82224.0,0,0,83,3849,307,26,360,138,31,40,902,1,6,9,5,3,1,0,0,0,0,0,1,1,0
745,72.0,Graduation,Together,83844.0,0,0,57,4107,901,31,345,75,31,191,1574,1,4,4,11,1,0,0,0,0,1,0,1,1,0
746,49.0,2n Cycle,Married,17003.0,1,0,37,3896,2,5,12,4,8,7,38,3,2,0,4,5,0,0,0,0,0,0,0,0,0
747,29.0,Graduation,Single,71163.0,0,0,30,3806,283,17,372,138,106,44,960,1,3,8,12,1,0,0,0,0,0,0,0,0,0
748,54.0,Graduation,Single,33697.0,1,0,34,3981,4,3,7,0,3,11,28,1,1,0,2,7,0,0,1,0,0,0,1,1,0
749,70.0,2n Cycle,Married,63564.0,0,0,0,3845,769,80,252,15,34,65,1215,1,10,10,7,6,0,0,1,0,0,1,2,1,0
750,52.0,PhD,Together,83443.0,0,0,89,3874,518,42,742,55,56,84,1497,1,6,10,5,2,0,0,0,0,0,0,0,0,0
751,66.0,PhD,Together,51518.0,0,1,92,3963,350,8,66,17,4,4,449,2,3,2,10,3,0,0,0,0,0,0,0,0,0
753,55.0,Graduation,Married,80952.0,0,0,20,4180,778,178,689,41,27,44,1757,1,8,5,11,8,1,0,0,1,1,1,4,1,0
754,45.0,Graduation,Together,75507.0,0,0,56,3752,709,93,374,104,80,80,1440,1,8,6,6,3,0,0,0,0,0,0,0,0,0
755,46.0,2n Cycle,Together,63855.0,0,0,28,4199,359,35,314,93,116,89,1006,1,7,3,13,4,0,0,0,0,0,0,0,0,0
756,52.0,PhD,Together,62220.0,0,1,55,4381,799,12,375,16,12,12,1226,5,7,6,5,6,0,0,0,0,0,1,1,1,0
757,60.0,Graduation,Married,58512.0,0,1,25,3977,895,10,101,13,0,152,1171,5,3,4,8,8,0,0,0,0,0,0,0,0,0
758,45.0,Master,Married,40662.0,1,0,0,4165,40,2,23,0,4,23,92,2,2,1,3,4,0,0,0,0,0,0,0,0,0
759,65.0,PhD,Married,38829.0,0,1,86,3778,76,0,7,0,0,16,99,1,3,2,2,5,0,0,0,0,0,0,0,0,0
760,43.0,2n Cycle,Married,35523.0,1,0,8,3963,11,5,22,12,5,11,66,2,3,0,3,7,0,0,0,0,0,0,0,0,0
761,57.0,Graduation,Single,79146.0,1,1,33,3760,245,16,223,21,43,16,564,2,8,1,8,6,0,0,0,0,0,0,0,0,0
762,36.0,Master,Married,78285.0,0,0,13,3938,647,107,391,175,67,40,1427,1,6,4,10,3,0,0,0,0,0,0,0,0,0
763,46.0,PhD,Single,31626.0,1,0,12,4109,39,1,9,2,1,34,86,1,2,1,2,7,0,0,1,0,0,1,2,1,0
764,72.0,Graduation,Single,75127.0,0,0,92,3732,203,35,305,46,17,227,833,1,2,11,5,1,0,0,0,0,0,0,0,0,0
765,69.0,Graduation,Married,48726.0,0,1,90,4122,138,3,38,4,0,59,242,3,3,2,4,6,0,0,0,0,0,0,0,0,0
766,47.0,Graduation,Married,74985.0,0,0,8,4350,587,51,898,247,0,86,1869,1,3,6,7,2,0,0,0,0,0,0,0,0,0
767,37.0,Graduation,Together,67430.0,0,0,6,4356,595,97,291,127,133,121,1364,1,11,5,12,6,0,0,0,0,0,0,0,0,0
768,59.0,2n Cycle,Married,46891.0,0,1,91,3995,43,12,23,29,15,61,183,1,2,1,4,4,0,0,0,0,0,0,0,0,0
769,68.0,Master,Married,62058.0,0,1,52,4093,301,7,74,10,0,58,450,4,6,1,7,6,0,0,0,0,0,0,0,0,0
770,45.0,Graduation,Married,72063.0,0,1,3,4055,180,32,348,76,32,90,758,2,5,2,12,2,0,0,0,0,0,0,0,0,0
771,73.0,PhD,Married,78939.0,0,0,57,3893,794,115,243,150,0,205,1507,1,8,5,6,3,0,0,0,0,0,0,0,0,0
772,59.0,Graduation,Single,42720.0,1,1,9,4125,392,5,91,28,26,112,654,8,7,3,7,8,0,0,0,0,0,1,1,1,0
773,52.0,Graduation,Married,33622.0,1,1,22,4136,39,1,22,3,4,12,81,3,2,0,4,7,0,0,0,0,0,0,0,0,0
774,67.0,PhD,Together,6835.0,0,1,76,4262,107,2,12,2,2,12,137,0,0,0,1,20,0,0,0,0,0,0,0,0,0
775,71.0,Graduation,Together,41452.0,1,1,86,4174,13,0,3,0,0,0,16,1,1,0,2,7,0,0,0,0,0,0,0,0,0
776,59.0,PhD,Single,40760.0,0,1,64,3997,70,0,17,0,0,6,93,2,2,1,3,6,0,0,0,0,0,0,0,0,0
777,66.0,PhD,Together,74250.0,0,0,90,3848,680,11,392,75,0,0,1158,1,2,11,4,1,0,0,0,0,0,0,0,0,0
778,69.0,Master,Single,51124.0,1,1,79,3887,26,1,11,0,1,4,43,2,1,0,3,3,0,0,0,0,0,0,0,0,0
779,53.0,Graduation,Single,72258.0,0,1,28,3984,522,0,522,227,120,134,1525,2,6,9,5,2,0,0,0,0,0,0,0,0,0
780,50.0,PhD,Single,71466.0,0,0,86,3779,412,12,546,78,182,0,1230,1,4,4,10,1,0,0,0,0,0,0,0,0,0
781,48.0,Graduation,Together,36283.0,1,1,42,3770,6,5,5,8,0,5,29,2,1,0,3,4,0,0,0,0,0,0,0,0,0
782,54.0,Graduation,Single,20587.0,1,0,39,3743,2,3,6,4,1,9,25,1,1,1,2,7,0,0,0,0,0,0,0,0,0
783,52.0,Graduation,Married,30467.0,1,0,8,3796,1,3,8,2,5,5,24,1,1,0,2,7,0,0,0,0,0,0,0,0,0
784,52.0,Graduation,Together,31590.0,1,0,40,4070,6,2,15,6,6,3,38,1,1,0,3,8,0,0,0,0,0,0,0,0,0
785,38.0,Basic,Married,20425.0,1,0,5,4302,4,12,5,3,16,17,57,2,2,0,3,7,0,0,0,0,0,0,0,0,0
786,64.0,Master,Together,17144.0,1,1,96,3828,18,2,19,0,2,6,47,5,3,0,4,7,0,0,0,0,0,0,0,0,0
787,56.0,PhD,Divorced,42564.0,0,1,28,4237,324,48,186,39,18,198,813,6,6,8,4,7,0,0,1,0,0,1,2,1,0
788,46.0,Master,Married,43783.0,1,0,22,3725,327,9,125,25,4,139,629,6,7,1,8,7,0,0,1,0,0,0,1,1,0
789,48.0,Graduation,Divorced,40780.0,0,1,30,4353,229,27,71,13,3,34,377,4,7,1,5,9,0,0,0,0,0,0,0,0,0
790,79.0,Master,Together,62847.0,0,0,45,4224,521,168,706,80,76,61,1612,1,3,6,4,2,0,0,0,0,0,0,0,0,0
791,67.0,PhD,Married,82017.0,0,0,58,4293,184,23,446,30,23,23,729,1,5,4,7,2,1,0,0,1,1,1,4,1,0
792,74.0,Graduation,Single,16813.0,0,0,49,4039,4,8,11,12,2,13,50,1,2,0,3,7,0,0,1,0,0,0,1,1,0
793,46.0,Graduation,Married,51267.0,1,1,37,3937,183,2,64,7,2,12,270,4,3,3,5,4,0,0,0,0,0,0,0,0,0
794,63.0,Graduation,Single,46524.0,0,1,70,4144,31,19,35,26,14,52,177,2,1,1,5,3,0,0,0,0,0,0,0,0,0
795,62.0,Master,Single,45183.0,0,0,33,4219,219,3,60,12,9,12,315,1,4,1,7,7,0,0,0,1,0,0,1,1,0
796,70.0,PhD,Married,70421.0,0,1,98,3695,479,28,136,75,14,35,767,3,10,3,7,6,0,0,0,0,0,0,0,0,0
797,59.0,2n Cycle,Divorced,60161.0,0,1,17,4308,584,44,212,46,8,177,1071,3,11,4,8,8,0,0,0,0,0,0,0,0,0
798,51.0,Graduation,Together,73926.0,0,0,54,4178,627,91,597,159,91,15,1580,1,6,5,12,3,0,0,0,0,0,0,0,0,0
799,56.0,Graduation,Married,19329.0,1,0,39,3891,24,1,16,12,2,5,60,3,4,0,3,8,0,0,0,0,0,0,0,0,0
800,54.0,Master,Married,61872.0,0,1,81,3892,330,5,159,36,27,16,573,4,4,4,9,4,0,0,0,0,0,0,0,0,0
801,68.0,Graduation,Widow,46984.0,1,1,71,4154,19,1,10,2,1,8,41,1,1,0,3,5,0,0,0,0,0,0,0,0,0
802,73.0,Graduation,Married,34838.0,1,1,62,4220,28,23,29,29,14,47,170,3,2,1,4,6,0,0,0,0,0,0,0,0,0
803,80.0,PhD,Single,82716.0,0,0,8,3930,606,148,228,15,148,22,1167,1,6,8,13,2,0,0,0,0,0,0,0,0,0
804,66.0,Graduation,Married,48192.0,0,0,76,4143,1039,43,204,153,58,29,1526,3,2,8,12,8,1,1,0,1,0,1,4,1,0
805,48.0,Master,Married,49681.0,0,2,66,3931,411,0,26,0,0,21,458,6,7,1,7,7,0,0,0,0,0,0,0,0,0
806,53.0,Master,Married,56850.0,0,1,83,3792,34,1,19,2,7,0,63,1,1,1,3,2,0,0,0,0,0,0,0,0,0
807,67.0,Graduation,Married,55267.0,0,1,28,3945,161,28,136,32,3,45,405,4,3,4,6,3,0,0,0,0,0,0,0,0,0
808,52.0,Graduation,Married,59666.0,1,1,87,4158,623,53,178,23,17,133,1027,7,3,2,8,8,0,0,0,1,0,0,1,1,0
809,52.0,Graduation,Single,72504.0,0,1,43,4143,604,26,470,123,161,94,1478,2,5,9,6,2,0,0,0,0,0,0,0,0,0
810,43.0,Graduation,Married,26872.0,0,0,0,3950,3,10,8,3,16,32,72,1,1,1,2,6,0,0,0,0,0,0,0,0,0
811,52.0,Graduation,Single,21359.0,1,0,1,4129,12,2,17,6,1,10,48,2,2,0,3,8,0,0,0,0,0,1,1,1,0
812,49.0,Graduation,Single,73170.0,0,0,1,3723,184,174,256,50,30,32,726,1,5,4,6,2,0,0,0,0,0,0,0,0,0
813,69.0,Master,Married,52750.0,0,1,72,4204,393,0,239,90,69,69,860,6,5,7,9,4,0,0,0,0,0,0,0,0,0
814,38.0,PhD,Together,91820.0,0,0,72,3912,410,73,747,76,161,30,1497,0,5,5,12,1,0,0,0,0,0,0,0,0,0
815,54.0,PhD,Together,65968.0,0,1,12,3742,376,9,83,19,4,4,495,2,5,4,7,3,0,0,0,0,0,0,0,0,0
816,48.0,Graduation,Married,30772.0,1,1,89,3803,7,2,4,2,1,4,20,1,1,0,2,6,0,0,0,0,0,0,0,0,0
817,70.0,Graduation,Single,22507.0,0,0,67,4276,68,0,226,51,157,68,570,3,10,2,4,9,0,0,0,0,0,0,0,0,0
818,52.0,Graduation,Married,65685.0,0,1,54,3786,642,14,49,0,7,57,769,1,9,2,9,5,0,0,0,0,0,0,0,0,0
819,46.0,2n Cycle,Married,25804.0,1,0,34,3995,8,7,9,13,6,12,55,2,2,0,3,8,0,0,0,0,0,0,0,0,0
820,44.0,PhD,Single,76412.0,0,0,15,4114,840,53,804,23,71,17,1808,1,5,4,8,3,1,0,0,0,1,1,3,1,0
821,52.0,Graduation,Married,22063.0,1,0,43,4019,7,10,13,3,11,11,55,2,2,0,3,7,0,0,0,0,0,0,0,0,0
822,63.0,Graduation,Single,57091.0,0,0,0,3708,464,5,64,7,0,37,577,1,7,3,7,5,0,1,0,0,0,1,2,1,0
825,65.0,2n Cycle,Divorced,78353.0,0,1,51,4133,752,122,476,39,153,34,1576,1,10,2,11,8,0,0,0,0,0,0,0,0,0
826,70.0,Graduation,Married,93404.0,1,2,97,4112,1279,15,287,20,0,15,1616,3,3,4,7,5,0,0,0,1,1,0,2,1,0
827,62.0,Graduation,Divorced,37859.0,1,2,75,4227,22,1,8,2,1,2,36,2,1,0,3,8,0,0,0,0,0,0,0,0,0
828,66.0,PhD,Widow,80995.0,0,1,83,4108,860,28,409,73,56,56,1482,1,8,9,4,4,0,0,0,0,0,0,0,0,0
829,40.0,Graduation,Together,16529.0,1,0,23,3814,3,0,5,13,0,1,22,1,1,0,3,6,0,0,0,0,0,0,0,0,0
830,48.0,PhD,Divorced,55412.0,1,1,65,3913,10,5,28,11,1,8,63,1,2,0,3,5,0,0,0,0,0,0,0,0,0
831,32.0,Graduation,Single,48789.0,0,0,94,4351,351,16,156,7,5,145,680,1,6,4,7,6,0,0,0,0,0,0,0,0,0
832,57.0,PhD,Together,56575.0,0,2,42,4114,421,5,90,0,16,10,542,3,7,3,7,5,0,0,0,0,0,0,0,0,0
833,44.0,2n Cycle,Together,25130.0,1,0,10,3964,2,5,7,0,18,18,50,2,2,0,3,7,0,0,0,0,0,0,0,0,0
834,57.0,Graduation,Married,35441.0,1,1,94,4194,25,1,9,2,1,1,39,2,1,0,3,8,0,0,0,0,0,0,0,0,0
835,68.0,Graduation,Married,71391.0,0,1,50,4151,336,123,274,46,123,141,1043,5,6,5,12,3,0,0,0,0,0,0,0,0,0
836,52.0,Master,Single,49494.0,1,0,46,4124,191,9,97,0,6,82,385,2,6,1,5,7,0,0,0,0,0,0,0,0,0
837,44.0,Graduation,Divorced,81702.0,0,0,98,4338,563,50,774,28,31,187,1633,1,7,7,12,3,0,0,0,0,0,0,0,0,0
838,44.0,2n Cycle,Single,45889.0,0,1,42,4056,31,0,6,0,1,8,46,1,1,0,3,6,0,0,0,0,0,0,0,0,0
839,47.0,Graduation,Single,56628.0,0,1,30,3794,479,5,82,7,17,171,761,2,7,6,5,5,0,0,1,0,0,0,1,1,0
840,74.0,Graduation,Together,34026.0,1,1,11,4022,18,6,15,12,8,17,76,3,2,1,3,5,0,0,0,0,0,0,0,0,0
841,50.0,Graduation,Married,40049.0,0,1,61,4271,91,65,52,10,44,28,290,3,3,2,6,5,0,0,0,0,0,0,0,0,0
843,43.0,Graduation,Married,19419.0,1,0,76,4290,2,14,28,16,3,7,70,4,4,0,3,9,0,0,0,0,0,0,0,0,0
844,64.0,2n Cycle,Married,82504.0,0,0,2,4031,362,50,431,134,35,54,1066,1,3,6,7,1,0,0,0,0,0,0,0,0,0
845,54.0,Graduation,Together,81205.0,0,0,43,3861,724,74,929,97,55,130,2009,1,5,6,7,2,0,1,1,0,1,1,4,1,0
846,33.0,2n Cycle,Single,61618.0,0,0,27,4332,605,91,399,0,45,205,1345,2,3,6,8,3,0,0,0,0,0,0,0,0,0
847,68.0,Master,Single,55284.0,0,1,60,4246,547,7,140,0,7,63,764,3,7,5,8,5,0,0,0,0,0,0,0,0,0
848,61.0,Graduation,Single,49980.0,0,1,79,3943,104,1,54,13,9,14,195,2,3,1,5,5,0,0,0,0,0,0,0,0,0
849,44.0,Graduation,Married,15072.0,2,0,96,4109,8,2,15,0,10,18,53,4,3,1,3,5,0,0,0,0,0,0,0,0,0
850,50.0,Graduation,Single,49166.0,0,1,17,4075,224,2,25,7,0,110,368,2,5,3,3,6,0,0,0,0,0,0,0,0,0
852,67.0,2n Cycle,Married,82347.0,0,0,38,4294,556,54,845,202,133,63,1853,1,7,7,10,3,1,0,1,0,0,0,2,1,0
853,58.0,PhD,Together,30843.0,1,1,43,3728,24,0,2,0,0,9,35,2,1,1,2,5,0,0,1,0,0,0,1,1,0
854,50.0,PhD,Married,46374.0,0,1,1,3798,408,0,21,0,0,17,446,3,7,1,7,8,1,0,0,1,0,1,3,1,0
855,45.0,Graduation,Single,60474.0,0,1,25,4148,265,199,303,234,9,170,1180,7,10,2,12,7,0,0,0,0,0,0,0,0,0
856,51.0,Master,Married,38576.0,0,1,2,3811,34,0,7,0,0,0,41,1,1,0,3,7,0,0,0,0,0,0,0,0,0
857,39.0,Graduation,Married,55357.0,2,0,66,4189,374,64,116,84,25,64,727,3,6,2,11,5,0,0,0,0,0,0,0,0,0
858,58.0,Graduation,Together,37758.0,1,1,49,4327,27,2,10,0,0,1,40,2,1,0,3,8,0,0,0,0,0,0,0,0,0
859,35.0,2n Cycle,Married,85710.0,0,0,5,4114,600,20,350,29,30,33,1062,1,6,9,10,2,0,0,0,0,1,0,1,1,0
860,55.0,Graduation,Together,23228.0,1,0,71,3848,13,2,18,6,1,0,40,2,2,0,3,8,0,0,0,0,0,0,0,0,0
861,55.0,Master,Together,44602.0,1,1,35,3828,167,2,89,0,0,34,292,6,6,1,4,8,0,0,0,0,0,0,0,0,0
862,37.0,Graduation,Married,7500.0,0,0,94,4230,0,2,3,4,1,5,15,1,0,0,3,6,0,0,0,0,0,0,0,0,0
863,35.0,2n Cycle,Together,38683.0,1,0,80,4327,46,35,69,84,41,66,341,6,4,1,6,7,0,0,0,0,0,0,0,0,0
864,49.0,2n Cycle,Single,49514.0,1,0,61,3888,88,39,78,58,13,93,369,2,6,1,4,7,0,0,0,0,0,0,0,0,0
865,51.0,PhD,Together,57906.0,0,1,29,4077,243,11,119,10,3,15,401,3,4,2,8,4,0,0,0,0,0,0,0,0,0
866,58.0,Master,Single,43456.0,0,1,0,4154,275,11,68,25,7,7,393,3,5,1,8,5,0,0,0,0,0,0,0,0,0
867,38.0,Master,Single,19485.0,2,0,80,3972,6,0,4,0,0,0,10,1,1,0,2,7,0,0,0,0,0,0,0,0,0
868,46.0,Graduation,Together,53172.0,0,1,54,4113,121,62,90,68,20,125,486,3,2,3,8,3,0,0,0,0,0,0,0,0,0
869,45.0,Graduation,Together,30545.0,1,0,71,4314,4,12,15,19,7,12,69,2,2,0,3,7,0,0,0,0,0,0,0,0,0
870,41.0,PhD,Together,70123.0,0,0,27,3968,1308,0,396,23,0,0,1727,1,5,7,4,3,0,1,0,1,0,0,2,1,0
871,65.0,Graduation,Single,62450.0,0,1,61,3868,515,47,267,62,66,38,995,2,5,5,4,3,0,0,0,1,0,0,1,1,0
872,48.0,Graduation,Together,21675.0,1,0,55,3712,4,0,16,17,4,4,45,3,4,0,3,7,0,0,0,0,0,0,0,0,0
873,43.0,2n Cycle,Single,42395.0,1,1,35,3780,48,13,57,24,15,25,182,4,3,1,4,7,0,0,0,0,0,0,0,0,0
874,46.0,Master,Together,61346.0,1,0,34,3960,562,58,168,43,16,142,989,1,5,7,10,3,0,0,0,0,0,0,0,0,0
875,71.0,Graduation,Together,80812.0,0,0,95,3979,769,22,500,210,143,33,1677,1,4,8,5,2,1,0,1,0,1,0,3,1,0
876,53.0,Master,Divorced,42835.0,1,1,64,4058,379,4,93,12,9,98,595,7,6,6,4,6,0,0,0,0,0,0,0,0,0
877,41.0,Graduation,Married,39922.0,1,0,30,4194,29,12,59,19,1,36,156,2,3,0,4,8,0,0,0,0,0,0,0,0,0
878,68.0,Master,Single,86424.0,0,0,12,3779,387,68,569,89,45,68,1226,1,6,9,12,1,0,0,0,0,0,0,0,0,0
879,46.0,2n Cycle,Together,17117.0,1,0,96,4222,12,23,38,30,18,7,128,4,3,1,3,9,0,0,0,0,0,0,0,0,0
880,52.0,Graduation,Single,24762.0,1,0,16,3833,6,10,12,3,15,40,86,3,3,1,2,8,0,0,1,0,0,1,2,1,0
881,49.0,Graduation,Married,35797.0,0,1,16,4315,27,1,14,4,1,21,68,2,2,0,3,8,0,0,0,0,0,0,0,0,0
882,49.0,Graduation,Divorced,36627.0,2,0,78,4035,9,1,5,0,0,1,16,1,0,0,3,5,0,0,0,0,0,0,0,0,0
883,43.0,2n Cycle,Married,51111.0,1,1,83,3704,22,0,19,6,5,3,55,2,2,0,3,6,0,0,0,0,0,0,0,0,0
885,54.0,PhD,Together,82072.0,0,0,67,4056,889,55,685,168,92,129,2018,1,3,2,13,1,0,0,0,0,0,0,0,0,0
886,71.0,PhD,Single,46231.0,2,1,87,4274,189,2,55,0,5,12,263,4,6,1,4,9,0,0,0,0,0,0,0,0,0
887,65.0,Graduation,Married,42243.0,1,1,34,3894,48,0,2,0,0,5,55,2,2,0,3,7,0,0,0,0,0,0,0,0,0
888,62.0,Graduation,Together,51195.0,1,1,46,4148,230,14,156,82,24,58,564,8,9,2,5,8,0,0,0,0,0,0,0,0,0
889,46.0,Master,Single,68092.0,0,0,7,3889,852,60,207,78,36,48,1281,2,2,6,10,5,0,0,0,0,0,0,0,0,0
890,51.0,Graduation,Married,31814.0,1,0,73,4199,35,3,20,4,1,20,83,2,2,0,3,9,0,0,1,0,0,0,1,1,0
891,59.0,Master,Widow,51390.0,1,1,54,4353,205,20,47,23,2,56,353,6,5,2,5,5,0,0,0,0,0,0,0,0,0
892,41.0,Graduation,Married,76630.0,0,0,93,3860,255,31,446,40,56,175,1003,1,3,10,11,1,0,0,0,0,0,0,0,0,0
893,33.0,Basic,Single,26868.0,1,0,52,3754,0,0,1,8,3,2,14,1,1,0,2,7,0,0,0,0,0,0,0,0,0
895,52.0,PhD,Single,55260.0,0,1,81,4258,825,8,53,11,0,242,1139,2,8,10,5,6,0,0,0,0,0,0,0,0,0
896,68.0,Graduation,Together,64090.0,0,1,8,4020,316,58,161,76,51,135,797,1,6,9,4,5,0,0,0,0,0,1,1,1,0
897,66.0,Graduation,Divorced,78331.0,0,1,97,3851,756,138,354,160,169,61,1638,2,10,6,7,4,0,0,0,0,0,0,0,0,0
898,50.0,PhD,Married,37087.0,1,0,50,4016,194,55,134,15,0,3,401,3,4,2,8,6,0,0,0,0,0,0,0,0,0
899,38.0,Graduation,Divorced,21846.0,1,0,38,3944,7,17,18,6,10,26,84,4,4,0,3,8,0,0,0,0,0,0,0,0,0
900,66.0,Graduation,Married,81320.0,0,0,61,4202,183,33,493,59,103,57,928,1,4,3,10,2,0,0,0,0,0,0,0,0,0
901,54.0,Graduation,Divorced,54137.0,0,1,46,4011,171,0,11,0,1,20,203,2,4,1,4,6,0,0,0,0,0,0,0,0,0
902,57.0,Graduation,Together,66825.0,0,0,73,4044,243,101,405,29,40,40,858,1,4,5,6,2,0,0,0,0,0,0,0,0,0
903,51.0,Graduation,Together,57100.0,0,0,19,3901,181,21,69,39,3,96,409,1,3,3,6,3,0,0,0,0,0,0,0,0,0
904,55.0,Graduation,Together,58917.0,1,2,10,4156,151,7,89,0,7,28,282,5,4,1,6,5,0,0,0,0,0,0,0,0,0
905,47.0,Graduation,Single,85072.0,0,0,94,3775,494,92,391,194,11,241,1423,1,3,4,10,0,0,0,0,0,0,0,0,0,0
906,63.0,Graduation,Single,86429.0,0,0,10,3914,464,28,873,29,18,37,1449,0,7,4,7,2,1,0,0,0,0,1,2,1,0
907,53.0,Graduation,Widow,45684.0,1,0,37,3903,5,1,5,10,0,7,28,1,1,0,2,7,0,0,0,0,0,0,0,0,0
908,50.0,Graduation,Together,47889.0,1,0,94,3870,29,0,29,0,5,4,67,1,2,0,3,5,0,0,0,0,0,0,0,0,0
909,38.0,PhD,Married,45921.0,0,0,23,3805,102,9,49,24,3,12,199,1,2,1,6,4,0,0,0,0,0,0,0,0,0
910,58.0,PhD,Single,78420.0,0,0,75,4059,604,28,674,91,28,28,1453,1,3,10,8,1,0,0,0,0,0,0,0,0,0
911,32.0,Graduation,Together,75114.0,0,0,40,3928,571,12,523,63,60,24,1253,1,3,10,5,2,0,0,0,0,0,0,0,0,0
912,61.0,PhD,Widow,52278.0,0,1,24,4214,953,0,71,0,0,174,1198,6,10,5,10,8,0,0,0,0,0,1,1,1,0
913,52.0,Master,Married,35641.0,1,0,11,4044,63,3,67,8,9,28,178,2,3,1,4,7,0,0,0,0,0,1,1,1,0
914,30.0,Graduation,Single,95529.0,0,0,29,4267,770,29,890,250,27,24,1990,1,7,3,7,3,0,0,0,0,1,1,2,1,0
915,70.0,Graduation,Married,62820.0,0,0,51,4108,398,61,265,138,61,53,976,1,3,4,6,1,0,0,0,0,0,0,0,0,0
916,64.0,Master,Together,73113.0,0,0,86,3879,741,19,154,50,9,28,1001,1,3,4,7,2,0,0,0,0,0,0,0,0,0
918,70.0,2n Cycle,Single,42607.0,0,1,30,3918,156,29,56,30,32,47,350,2,3,2,7,3,0,0,0,0,0,0,0,0,0
919,70.0,PhD,Single,74637.0,0,0,73,4101,960,64,464,146,0,16,1650,1,6,9,9,3,1,0,0,0,0,0,1,1,0
920,69.0,PhD,Together,46015.0,1,1,25,3771,38,0,2,0,0,6,46,1,1,0,3,7,0,1,1,0,0,0,2,1,0
921,31.0,Graduation,Single,72354.0,0,0,67,4132,315,26,473,220,12,182,1228,1,2,10,6,1,0,0,0,0,0,0,0,0,0
922,55.0,Master,Single,39858.0,1,0,67,4215,15,20,25,2,7,26,95,1,2,0,4,6,0,0,0,0,0,1,1,1,0
923,76.0,PhD,Married,34469.0,1,1,58,3750,19,6,20,0,5,12,62,3,1,1,4,4,0,0,0,0,0,0,0,0,0
924,38.0,Graduation,Together,83033.0,1,0,82,3736,812,99,431,237,149,33,1761,1,11,4,10,5,1,0,0,0,0,0,1,1,0
925,45.0,Master,Together,24401.0,0,0,98,4361,73,28,217,10,24,115,467,3,6,1,6,8,0,0,0,0,0,0,0,0,0
926,46.0,Graduation,Married,77583.0,0,0,93,3833,372,23,384,250,12,108,1149,1,4,5,9,2,1,0,0,0,0,0,1,1,0
927,42.0,2n Cycle,Single,74116.0,0,0,53,3875,871,111,704,145,55,166,2052,1,4,4,10,2,0,0,0,1,0,0,1,1,0
929,48.0,PhD,Married,68397.0,0,1,6,3918,760,80,466,17,13,80,1416,1,6,9,5,3,0,0,0,0,0,0,0,0,0
930,50.0,PhD,Together,79632.0,0,0,42,3776,471,0,510,99,21,12,1113,1,6,4,9,2,0,0,0,0,0,0,0,0,0
931,35.0,Graduation,Single,46107.0,1,0,78,3833,31,9,27,16,9,33,125,1,1,1,4,3,0,0,0,0,0,0,0,0,0
932,73.0,PhD,Single,64950.0,0,1,29,4380,819,0,72,12,0,63,966,2,11,2,10,7,0,0,0,1,0,0,1,1,0
933,35.0,Basic,Married,25443.0,1,0,82,4248,1,4,3,8,9,7,32,1,1,0,3,8,0,0,0,0,0,0,0,0,0
935,53.0,PhD,Together,32892.0,1,0,78,3729,26,0,15,2,1,2,46,2,3,0,3,8,0,0,0,0,0,0,0,0,0
936,53.0,Graduation,Together,71796.0,0,0,54,3942,354,21,311,167,75,32,960,1,9,3,4,4,0,0,0,0,0,0,0,0,0
937,54.0,PhD,Married,67536.0,0,1,45,4097,1253,0,447,23,71,35,1829,3,11,5,11,8,1,0,0,0,0,0,1,1,0
938,53.0,Graduation,Single,55239.0,0,1,59,4044,371,17,238,23,24,106,779,3,7,5,11,5,0,0,0,0,0,0,0,0,0
939,49.0,PhD,Divorced,60554.0,1,0,8,4018,588,7,76,110,15,15,811,2,8,4,9,6,0,0,0,0,0,0,0,0,0
940,72.0,2n Cycle,Single,64831.0,1,1,51,4078,480,86,249,75,86,144,1120,8,6,3,5,6,0,0,0,0,0,0,0,0,0
941,62.0,PhD,Together,56067.0,0,1,51,4038,517,12,54,16,6,120,725,2,7,4,7,5,0,0,0,0,0,0,0,0,0
942,41.0,Graduation,Divorced,82025.0,0,0,76,4091,267,98,606,48,70,98,1187,1,3,2,6,1,0,0,0,0,1,1,2,1,0
943,71.0,Graduation,Together,94384.0,0,0,62,4176,1111,24,790,160,45,172,2302,0,5,8,5,2,1,0,0,1,1,1,4,1,0
944,38.0,Basic,Single,14906.0,0,0,86,4248,7,7,14,7,16,15,66,3,2,1,3,7,0,0,0,0,0,0,0,0,0
945,37.0,PhD,Married,51563.0,0,0,60,4330,1166,0,48,0,0,36,1250,1,4,4,10,8,0,0,0,1,1,0,2,1,0
946,42.0,2n Cycle,Married,57937.0,0,1,56,3827,261,42,144,55,48,133,683,3,4,4,9,3,0,0,0,0,0,0,0,0,0
947,45.0,Graduation,Divorced,68274.0,1,1,83,3966,135,25,51,23,25,46,305,2,4,2,5,3,0,0,0,0,0,0,0,0,0
948,47.0,Graduation,Together,39771.0,1,0,92,3899,6,2,18,2,8,14,50,1,2,0,3,4,0,0,0,0,0,0,0,0,0
949,49.0,2n Cycle,Divorced,67893.0,0,1,31,4330,711,28,142,49,18,47,995,2,3,2,9,8,0,0,0,0,0,0,0,0,0
